date,lat,lon,tasmin,tasmax,tas,prtot,prsn
19591019,48.8954,2.39172,279.4,289.55,286.43,1.96e-05,0.0
19591020,48.8954,2.39172,284.36,288.38,286.46,8.8e-06,0.0
19591021,48.8954,2.39172,286.46,288.96,287.48,0.0,0.0
19591022,48.8954,2.39172,286.68,290.12,289.02,0.0,0.0
19591023,48.8954,2.39172,282.3,286.81,284.62,7.8e-06,0.0
19591024,48.8954,2.39172,280.63,286.14,283.59,0.0,0.0
19591025,48.8954,2.39172,283.83,286.44,285.49,0.0001403,0.0
19591026,48.8954,2.39172,281.95,285.65,283.17,0.0,0.0
19591027,48.8954,2.39172,278.38,283.74,280.76,0.0,0.0
19591028,48.8954,2.39172,277.99,278.24,278.15,1.07e-05,0.0
19591029,48.8954,2.39172,275.37,283.42,279.13,0.0,0.0
19591030,48.8954,2.39172,279.66,284.81,281.71,1.19e-05,0.0
19591031,48.8954,2.39172,279.7,282.12,281.07,0.0001271,0.0
19591101,48.8954,2.39172,279.33,281.51,280.58,2.67e-05,0.0
19591102,48.8954,2.39172,278.53,280.41,279.82,1.46e-05,0.0
19591103,48.8954,2.39172,278.5,282.07,280.61,0.0,0.0
19591104,48.8954,2.39172,278.27,284.87,280.69,0.0,0.0
19591105,48.8954,2.39172,280.81,284.22,282.03,2.3e-06,0.0
19591106,48.8954,2.39172,282.46,284.55,283.36,0.0,0.0
19591107,48.8954,2.39172,278.85,284.56,281.76,0.0,0.0
19591108,48.8954,2.39172,279.19,284.83,281.2,0.0,0.0
19591109,48.8954,2.39172,279.99,285.66,282.91,2.97e-05,0.0
19591110,48.8954,2.39172,283.72,286.39,284.87,1.49e-05,0.0
19591111,48.8954,2.39172,284.36,287.15,285.87,0.0001443,0.0
19591112,48.8954,2.39172,283.22,287.23,284.71,6.07e-05,0.0
19591113,48.8954,2.39172,279.27,281.81,280.64,2.68e-05,0.0
19591114,48.8954,2.39172,275.82,279.26,277.39,0.0,0.0
19591115,48.8954,2.39172,274.74,279.6,276.81,0.0,0.0
19591116,48.8954,2.39172,279.14,285.43,282.36,6.04e-05,0.0
19591117,48.8954,2.39172,279.8,283.63,281.79,0.0,0.0
19591118,48.8954,2.39172,279.62,284.57,281.99,2.33e-05,0.0
19591119,48.8954,2.39172,280.82,283.96,281.51,0.0001246,0.0
19591120,48.8954,2.39172,282.17,287.48,285.3,2.6e-06,0.0
19591121,48.8954,2.39172,282.54,285.45,283.84,4.7e-06,0.0
19591122,48.8954,2.39172,278.97,281.94,280.17,0.0,0.0
19591123,48.8954,2.39172,278.62,282.36,279.82,6.76e-05,0.0
19591124,48.8954,2.39172,281.32,284.86,283.36,4e-06,0.0
19591125,48.8954,2.39172,279.77,282.21,281.08,2.5e-06,0.0
19591126,48.8954,2.39172,277.98,283.45,281.12,3.5e-06,0.0
19591127,48.8954,2.39172,283.86,284.05,283.92,1.9e-06,0.0
19591128,48.8954,2.39172,277.12,283.93,281.2,2.2e-06,0.0
19591129,48.8954,2.39172,275.49,279.78,278.28,0.0,0.0
19591130,48.8954,2.39172,278.03,283.4,280.83,2e-06,0.0
19591201,48.8954,2.39172,280.98,282.98,281.85,0.0,0.0
19591202,48.8954,2.39172,282.09,283.78,282.84,6.96e-05,0.0
19591203,48.8954,2.39172,278.01,281.97,279.81,0.0,0.0
19591204,48.8954,2.39172,277.52,279.93,278.94,4.7e-05,0.0
19591205,48.8954,2.39172,275.58,279.63,277.67,1.4e-06,1.4e-06
19591206,48.8954,2.39172,273.82,278.46,276.7,0.0,0.0
19591207,48.8954,2.39172,272.56,274.42,273.27,0.0,0.0
19591208,48.8954,2.39172,272.29,273.59,272.83,0.0,0.0
19591209,48.8954,2.39172,270.88,273.34,271.64,0.0,0.0
19591210,48.8954,2.39172,270.19,274.62,272.86,0.0,0.0
19591211,48.8954,2.39172,270.93,273.96,272.36,0.0,0.0
19591212,48.8954,2.39172,269.51,274.14,272.24,0.0,0.0
19591213,48.8954,2.39172,270.76,274.08,272.97,0.0,0.0
19591214,48.8954,2.39172,270.24,275.26,273.19,1.22e-05,1.04e-05
19591215,48.8954,2.39172,273.12,276.83,275.69,1.8e-06,1.8e-06
19591216,48.8954,2.39172,272.41,279.08,276.55,0.0,0.0
19591217,48.8954,2.39172,275.79,279.12,277.16,1.7e-06,0.0
19591218,48.8954,2.39172,273.49,278.36,277.14,0.0,0.0
19591219,48.8954,2.39172,272.28,275.11,273.54,0.0,0.0
19591220,48.8954,2.39172,272.46,274.64,273.18,0.0,0.0
19591221,48.8954,2.39172,273.43,275.53,274.27,0.0,0.0
19591222,48.8954,2.39172,272.95,275.75,274.17,0.0,0.0
19591223,48.8954,2.39172,271.74,275.87,273.56,0.0,0.0
19591224,48.8954,2.39172,270.56,274.55,272.12,0.0,0.0
19591225,48.8954,2.39172,269.89,274.12,272.72,0.0,0.0
19591226,48.8954,2.39172,270.11,273.81,271.86,0.0,0.0
19591227,48.8954,2.39172,270.12,274.19,272.42,0.0,0.0
19591228,48.8954,2.39172,269.52,273.61,271.12,0.0,0.0
19591229,48.8954,2.39172,269.17,274.83,272.47,0.0,0.0
19591230,48.8954,2.39172,274.8,277.88,276.19,0.0,0.0
19591231,48.8954,2.39172,273.36,276.83,274.98,0.0,0.0
19600101,48.8954,2.39172,272.92,274.59,273.68,0.0,0.0
19600102,48.8954,2.39172,270.8,273.72,271.85,0.0,0.0
19600103,48.8954,2.39172,267.75,270.99,269.41,0.0,0.0
19600104,48.8954,2.39172,267.74,271.64,269.77,0.0,0.0
19600105,48.8954,2.39172,270.41,274.13,271.91,0.0,0.0
19600106,48.8954,2.39172,271.26,272.87,271.92,0.0,0.0
19600107,48.8954,2.39172,269.93,273.12,271.35,2e-06,2e-06
19600108,48.8954,2.39172,269.37,271.7,270.26,2.07e-05,2.07e-05
19600109,48.8954,2.39172,272.65,274.33,273.5,3.1e-05,3.1e-05
19600110,48.8954,2.39172,270.84,273.76,271.84,5.4e-06,5.4e-06
19600111,48.8954,2.39172,272.3,273.84,273.11,9.8e-06,9.8e-06
19600112,48.8954,2.39172,273.04,278.1,275.18,3.8e-06,1.5e-06
19600113,48.8954,2.39172,278.88,283.68,281.75,0.0,0.0
19600114,48.8954,2.39172,280.02,281.14,280.61,3.2e-05,0.0
19600115,48.8954,2.39172,279.27,282.84,281.59,0.0001376,7e-07
19600116,48.8954,2.39172,272.66,282.84,275.99,6.95e-05,5.7e-06
19600117,48.8954,2.39172,271.18,274.8,272.71,0.0,0.0
19600118,48.8954,2.39172,271.29,272.56,272.03,4.7e-05,4.7e-05
19600119,48.8954,2.39172,270.66,272.18,271.47,1.66e-05,1.66e-05
19600120,48.8954,2.39172,270.21,271.88,271.04,2.37e-05,2.37e-05
19600121,48.8954,2.39172,270.02,271.74,270.78,0.0001042,0.0001042
19600122,48.8954,2.39172,257.44,271.38,267.28,1.56e-05,1.56e-05
19600123,48.8954,2.39172,254.94,274.69,264.35,3.1e-05,2.56e-05
19600124,48.8954,2.39172,274.02,278.24,275.27,1e-06,1e-06
19600125,48.8954,2.39172,277.87,279.36,278.61,9.1e-06,0.0
19600126,48.8954,2.39172,278.15,280.7,279.38,0.0,0.0
19600127,48.8954,2.39172,279.3,285.85,282.35,3.82e-05,0.0
19600128,48.8954,2.39172,282.38,284.83,283.59,1.02e-05,0.0
19600129,48.8954,2.39172,279.54,285.95,282.82,8.86e-05,0.0
19600130,48.8954,2.39172,277.1,280.91,278.77,0.0,0.0
19600131,48.8954,2.39172,274.86,279.35,276.74,0.0,0.0
19600201,48.8954,2.39172,273.86,279.28,276.49,0.0,0.0
19600202,48.8954,2.39172,274.69,277.86,276.07,0.0,0.0
19600203,48.8954,2.39172,273.99,276.88,275.4,0.0,0.0
19600204,48.8954,2.39172,272.68,276.97,275.08,0.0,0.0
19600205,48.8954,2.39172,271.74,276.85,274.08,0.0,0.0
19600206,48.8954,2.39172,270.54,276.86,273.73,0.0,0.0
19600207,48.8954,2.39172,271.99,277.77,274.34,0.0,0.0
19600208,48.8954,2.39172,271.34,278.92,274.28,0.0,0.0
19600209,48.8954,2.39172,272.61,281.78,276.61,4.4e-06,2.5e-06
19600210,48.8954,2.39172,278.21,282.03,280.12,1.52e-05,0.0
19600211,48.8954,2.39172,279.23,284.26,281.85,0.0,0.0
19600212,48.8954,2.39172,281.68,284.42,282.93,2.6e-05,0.0
19600213,48.8954,2.39172,280.97,284.25,282.52,2.14e-05,0.0
19600214,48.8954,2.39172,279.2,284.61,281.12,0.0,0.0
19600215,48.8954,2.39172,278.6,280.36,279.16,3.09e-05,0.0
19600216,48.8954,2.39172,276.3,280.93,279.25,0.0,0.0
19600217,48.8954,2.39172,274.35,281.7,278.2,0.0,0.0
19600218,48.8954,2.39172,276.06,283.95,279.58,1.59e-05,0.0
19600219,48.8954,2.39172,276.06,283.27,280.25,0.0,0.0
19600220,48.8954,2.39172,277.95,282.44,279.89,3.77e-05,0.0
19600221,48.8954,2.39172,276.58,282.56,280.42,2.6e-06,0.0
19600222,48.8954,2.39172,280.2,283.85,282.52,6.52e-05,0.0
19600223,48.8954,2.39172,279.83,283.0,281.12,4.1e-06,0.0
19600224,48.8954,2.39172,275.51,281.14,278.93,1.4e-06,0.0
19600225,48.8954,2.39172,275.53,279.79,278.1,0.0,0.0
19600226,48.8954,2.39172,274.91,277.31,276.33,0.0,0.0
19600227,48.8954,2.39172,274.22,280.15,277.33,0.0,0.0
19600228,48.8954,2.39172,275.24,277.19,276.48,3.7e-05,0.0
19600229,48.8954,2.39172,274.12,281.68,277.05,0.0,0.0
19600301,48.8954,2.39172,275.8,282.45,278.68,0.0,0.0
19600302,48.8954,2.39172,279.61,283.83,281.62,0.0,0.0
19600303,48.8954,2.39172,279.33,282.34,280.93,0.0,0.0
19600304,48.8954,2.39172,279.2,280.53,279.82,0.0,0.0
19600305,48.8954,2.39172,279.17,283.62,281.83,1.7e-06,0.0
19600306,48.8954,2.39172,276.17,283.66,280.14,0.0,0.0
19600307,48.8954,2.39172,278.26,284.88,281.72,0.0,0.0
19600308,48.8954,2.39172,279.45,286.04,282.12,0.0,0.0
19600309,48.8954,2.39172,276.53,288.07,281.61,0.0,0.0
19600310,48.8954,2.39172,275.43,282.31,277.92,0.0,0.0
19600311,48.8954,2.39172,273.69,281.73,277.34,0.0,0.0
19600312,48.8954,2.39172,273.07,281.46,278.08,0.0,0.0
19600313,48.8954,2.39172,274.09,282.14,278.28,0.0,0.0
19600314,48.8954,2.39172,273.9,282.84,277.23,0.0,0.0
19600315,48.8954,2.39172,277.92,282.73,280.18,2.09e-05,0.0
19600316,48.8954,2.39172,280.43,284.41,282.42,3.96e-05,0.0
19600317,48.8954,2.39172,280.36,282.35,281.19,8.9e-06,0.0
19600318,48.8954,2.39172,277.98,285.95,281.52,4.9e-06,0.0
19600319,48.8954,2.39172,280.8,285.82,283.55,4.44e-05,0.0
19600320,48.8954,2.39172,282.3,282.55,282.43,4.92e-05,0.0
19600321,48.8954,2.39172,279.81,283.88,281.84,0.0,0.0
19600322,48.8954,2.39172,277.24,284.49,279.41,2.3e-05,0.0
19600323,48.8954,2.39172,278.57,283.47,281.16,5.1e-06,0.0
19600324,48.8954,2.39172,277.14,282.31,280.0,0.0,0.0
19600325,48.8954,2.39172,275.65,280.0,277.11,0.0,0.0
19600326,48.8954,2.39172,273.11,276.65,274.42,1.29e-05,1e-05
19600327,48.8954,2.39172,269.98,280.09,273.98,0.0,0.0
19600328,48.8954,2.39172,271.48,280.67,275.77,1.29e-05,9.9e-06
19600329,48.8954,2.39172,275.76,282.68,279.87,9.6e-06,0.0
19600330,48.8954,2.39172,276.48,285.32,281.15,0.0,0.0
19600331,48.8954,2.39172,276.67,287.43,282.85,0.0,0.0
19600401,48.8954,2.39172,283.42,289.32,286.43,1.2e-06,0.0
19600402,48.8954,2.39172,281.11,293.06,287.49,7.85e-05,0.0
19600403,48.8954,2.39172,281.94,283.9,282.92,0.0001113,0.0
19600404,48.8954,2.39172,278.49,284.84,281.38,0.0,0.0
19600405,48.8954,2.39172,276.69,287.78,282.65,0.0,0.0
19600406,48.8954,2.39172,274.96,286.83,280.83,0.0,0.0
19600407,48.8954,2.39172,275.95,290.13,281.66,0.0,0.0
19600408,48.8954,2.39172,277.44,290.74,283.92,0.0,0.0
19600409,48.8954,2.39172,277.07,290.98,283.6,0.0,0.0
19600410,48.8954,2.39172,281.29,284.0,282.68,8.39e-05,2.4e-06
19600411,48.8954,2.39172,281.82,285.09,283.25,7.53e-05,0.0
19600412,48.8954,2.39172,279.88,289.27,283.56,0.0,0.0
19600413,48.8954,2.39172,279.65,290.34,285.94,0.0,0.0
19600414,48.8954,2.39172,282.48,285.9,284.23,1.01e-05,0.0
19600415,48.8954,2.39172,281.97,289.41,284.11,1.85e-05,0.0
19600416,48.8954,2.39172,286.23,289.14,287.78,8.28e-05,0.0
19600417,48.8954,2.39172,284.67,290.78,287.39,3.64e-05,0.0
19600418,48.8954,2.39172,285.98,289.2,287.59,2e-05,0.0
19600419,48.8954,2.39172,282.25,286.83,284.33,0.0,0.0
19600420,48.8954,2.39172,279.1,288.71,284.3,0.0,0.0
19600421,48.8954,2.39172,281.69,293.04,286.56,0.0,0.0
19600422,48.8954,2.39172,281.25,293.28,286.97,8.73e-05,0.0
19600423,48.8954,2.39172,281.26,286.29,283.65,7.5e-06,0.0
19600424,48.8954,2.39172,278.25,287.45,282.54,0.0,0.0
19600425,48.8954,2.39172,281.01,283.3,282.21,0.0,0.0
19600426,48.8954,2.39172,280.51,284.98,283.15,1.85e-05,0.0
19600427,48.8954,2.39172,278.52,289.97,283.94,0.0,0.0
19600428,48.8954,2.39172,277.26,291.23,284.53,0.0,0.0
19600429,48.8954,2.39172,281.28,295.23,288.21,0.0,0.0
19600430,48.8954,2.39172,285.23,298.44,290.51,0.0,0.0
19600501,48.8954,2.39172,286.59,296.22,291.25,0.0,0.0
19600502,48.8954,2.39172,285.71,297.79,292.36,0.0,0.0
19600503,48.8954,2.39172,287.77,300.41,294.5,0.0,0.0
19600504,48.8954,2.39172,290.63,298.57,294.69,0.0,0.0
19600505,48.8954,2.39172,293.16,297.76,295.32,0.0,0.0
19600506,48.8954,2.39172,285.04,298.86,291.22,0.0,0.0
19600507,48.8954,2.39172,283.09,291.45,287.23,0.0,0.0
19600508,48.8954,2.39172,279.08,290.47,283.94,0.0,0.0
19600509,48.8954,2.39172,279.17,284.45,281.8,8e-06,0.0
19600510,48.8954,2.39172,277.48,284.4,280.98,0.0,0.0
19600511,48.8954,2.39172,276.13,283.41,280.17,0.0,0.0
19600512,48.8954,2.39172,274.69,283.3,278.9,0.0,0.0
19600513,48.8954,2.39172,276.25,285.57,280.44,0.0,0.0
19600514,48.8954,2.39172,277.8,289.67,284.11,0.0,0.0
19600515,48.8954,2.39172,277.94,290.27,282.7,0.0,0.0
19600516,48.8954,2.39172,281.82,285.22,282.73,4.55e-05,0.0
19600517,48.8954,2.39172,283.98,288.17,285.73,3.7e-06,0.0
19600518,48.8954,2.39172,283.54,290.69,287.51,8.4e-06,0.0
19600519,48.8954,2.39172,283.57,290.31,287.64,4.76e-05,0.0
19600520,48.8954,2.39172,282.62,290.96,287.23,0.0,0.0
19600521,48.8954,2.39172,282.54,291.17,287.57,0.0,0.0
19600522,48.8954,2.39172,283.31,295.26,288.55,6.9e-06,0.0
19600523,48.8954,2.39172,285.81,289.36,287.36,6e-06,0.0
19600524,48.8954,2.39172,283.84,285.68,284.87,5.28e-05,0.0
19600525,48.8954,2.39172,283.01,287.33,284.93,1.68e-05,0.0
19600526,48.8954,2.39172,284.88,286.25,285.56,0.0001526,0.0
19600527,48.8954,2.39172,284.1,285.98,285.03,8.06e-05,0.0
19600528,48.8954,2.39172,281.62,288.3,285.25,4.67e-05,0.0
19600529,48.8954,2.39172,283.51,294.29,288.69,0.0,0.0
19600530,48.8954,2.39172,284.33,296.68,289.29,0.0,0.0
19600531,48.8954,2.39172,283.11,294.22,288.33,4e-06,0.0
19600601,48.8954,2.39172,285.88,293.62,289.61,3.11e-05,0.0
19600602,48.8954,2.39172,286.44,289.44,287.46,0.0001563,0.0
19600603,48.8954,2.39172,283.53,287.05,285.28,8.02e-05,0.0
19600604,48.8954,2.39172,282.95,288.21,285.86,0.0,0.0
19600605,48.8954,2.39172,283.76,292.32,288.68,0.0,0.0
19600606,48.8954,2.39172,285.94,293.46,288.46,0.0001157,0.0
19600607,48.8954,2.39172,286.54,290.37,288.7,0.0001629,0.0
19600608,48.8954,2.39172,285.45,286.22,285.93,0.0004896,0.0
19600609,48.8954,2.39172,286.69,288.0,287.26,7.43e-05,0.0
19600610,48.8954,2.39172,286.95,291.23,289.69,5.7e-06,0.0
19600611,48.8954,2.39172,285.61,291.5,287.51,5.8e-06,0.0
19600612,48.8954,2.39172,286.96,291.76,289.56,0.0001787,0.0
19600613,48.8954,2.39172,286.18,290.97,288.95,3.69e-05,0.0
19600614,48.8954,2.39172,284.97,291.82,288.62,2.52e-05,0.0
19600615,48.8954,2.39172,286.37,290.32,288.19,7.83e-05,0.0
19600616,48.8954,2.39172,284.91,292.12,288.82,8.1e-06,0.0
19600617,48.8954,2.39172,285.52,290.11,287.59,8.85e-05,0.0
19600618,48.8954,2.39172,286.55,292.58,289.36,2.3e-06,0.0
19600619,48.8954,2.39172,289.14,294.48,292.14,2.96e-05,0.0
19600620,48.8954,2.39172,289.91,300.33,293.76,7.74e-05,0.0
19600621,48.8954,2.39172,288.64,293.49,291.08,0.0,0.0
19600622,48.8954,2.39172,287.58,293.67,290.49,0.0,0.0
19600623,48.8954,2.39172,285.81,298.17,291.27,0.0,0.0
19600624,48.8954,2.39172,288.6,300.96,294.3,0.0,0.0
19600625,48.8954,2.39172,291.88,304.16,298.52,0.0,0.0
19600626,48.8954,2.39172,294.6,305.02,299.24,0.0,0.0
19600627,48.8954,2.39172,293.6,297.84,296.02,2.56e-05,0.0
19600628,48.8954,2.39172,288.28,293.37,290.92,0.0,0.0
19600629,48.8954,2.39172,286.06,291.4,288.87,0.0,0.0
19600630,48.8954,2.39172,285.52,294.7,289.94,0.0,0.0
19600701,48.8954,2.39172,285.34,290.18,288.33,2.12e-05,0.0
19600702,48.8954,2.39172,285.55,295.07,289.78,0.0,0.0
19600703,48.8954,2.39172,287.24,297.57,293.67,0.0,0.0
19600704,48.8954,2.39172,288.12,295.19,292.64,3.6e-06,0.0
19600705,48.8954,2.39172,288.13,296.65,292.66,9.2e-06,0.0
19600706,48.8954,2.39172,290.01,296.33,293.26,1.33e-05,0.0
19600707,48.8954,2.39172,288.65,297.32,292.36,0.0,0.0
19600708,48.8954,2.39172,289.14,302.23,295.88,0.0,0.0
19600709,48.8954,2.39172,292.8,305.43,298.67,0.0,0.0
19600710,48.8954,2.39172,290.3,297.08,294.04,7.3e-06,0.0
19600711,48.8954,2.39172,288.73,298.25,293.27,0.0,0.0
19600712,48.8954,2.39172,288.78,300.03,295.51,0.0,0.0
19600713,48.8954,2.39172,291.88,296.69,294.17,0.0001134,0.0
19600714,48.8954,2.39172,291.38,298.15,294.45,2.99e-05,0.0
19600715,48.8954,2.39172,290.28,296.45,293.09,0.0,0.0
19600716,48.8954,2.39172,288.04,290.06,288.89,2.92e-05,0.0
19600717,48.8954,2.39172,286.87,292.45,289.76,4.4e-06,0.0
19600718,48.8954,2.39172,287.51,297.76,292.68,0.0,0.0
19600719,48.8954,2.39172,289.11,298.2,293.59,0.0,0.0
19600720,48.8954,2.39172,291.68,299.63,295.59,0.0,0.0
19600721,48.8954,2.39172,293.0,299.06,296.09,2.25e-05,0.0
19600722,48.8954,2.39172,292.93,300.75,296.8,0.0,0.0
19600723,48.8954,2.39172,291.84,300.68,297.14,0.0,0.0
19600724,48.8954,2.39172,290.6,300.13,295.52,0.0,0.0
19600725,48.8954,2.39172,290.67,299.71,295.27,0.0,0.0
19600726,48.8954,2.39172,292.98,299.88,296.73,0.0,0.0
19600727,48.8954,2.39172,290.63,296.4,293.79,0.0,0.0
19600728,48.8954,2.39172,288.64,295.84,292.6,0.0,0.0
19600729,48.8954,2.39172,290.11,300.19,296.08,0.0,0.0
19600730,48.8954,2.39172,291.13,300.64,295.52,0.0,0.0
19600731,48.8954,2.39172,289.97,303.16,297.14,0.0,0.0
19600801,48.8954,2.39172,291.14,306.52,299.71,0.0,0.0
19600802,48.8954,2.39172,295.62,306.83,300.82,0.0,0.0
19600803,48.8954,2.39172,294.52,305.28,300.1,0.0,0.0
19600804,48.8954,2.39172,293.59,304.02,299.2,0.0,0.0
19600805,48.8954,2.39172,293.29,305.24,299.52,0.0,0.0
19600806,48.8954,2.39172,294.74,305.21,299.62,0.0,0.0
19600807,48.8954,2.39172,292.95,303.11,297.32,0.0,0.0
19600808,48.8954,2.39172,291.09,302.5,297.23,0.0,0.0
19600809,48.8954,2.39172,291.23,304.14,298.22,0.0,0.0
19600810,48.8954,2.39172,292.38,303.75,298.27,0.0,0.0
19600811,48.8954,2.39172,294.31,302.82,298.91,0.0,0.0
19600812,48.8954,2.39172,292.97,302.49,298.32,0.0,0.0
19600813,48.8954,2.39172,292.97,305.17,299.4,0.0,0.0
19600814,48.8954,2.39172,294.98,305.67,299.89,0.0,0.0
19600815,48.8954,2.39172,292.57,307.26,300.88,0.0,0.0
19600816,48.8954,2.39172,296.29,307.73,302.65,0.0,0.0
19600817,48.8954,2.39172,296.41,306.68,300.59,0.0,0.0
19600818,48.8954,2.39172,293.45,298.34,296.18,5.99e-05,0.0
19600819,48.8954,2.39172,291.5,298.89,294.81,0.0,0.0
19600820,48.8954,2.39172,288.77,300.9,294.78,0.0,0.0
19600821,48.8954,2.39172,291.78,302.14,297.35,0.0,0.0
19600822,48.8954,2.39172,293.25,305.56,299.43,0.0,0.0
19600823,48.8954,2.39172,292.62,302.15,297.13,0.0,0.0
19600824,48.8954,2.39172,293.56,304.94,300.87,0.0,0.0
19600825,48.8954,2.39172,292.44,302.74,297.62,0.0,0.0
19600826,48.8954,2.39172,291.26,298.02,294.36,0.0,0.0
19600827,48.8954,2.39172,289.95,302.43,295.47,0.0,0.0
19600828,48.8954,2.39172,292.53,307.32,299.8,0.0,0.0
19600829,48.8954,2.39172,293.63,306.2,299.95,0.0001174,0.0
19600830,48.8954,2.39172,290.24,296.57,293.51,0.0,0.0
19600831,48.8954,2.39172,288.05,297.12,292.6,0.0,0.0
19600901,48.8954,2.39172,287.53,297.89,292.87,9e-06,0.0
19600902,48.8954,2.39172,291.8,297.18,294.67,2.85e-05,0.0
19600903,48.8954,2.39172,290.58,297.09,293.92,0.0,0.0
19600904,48.8954,2.39172,288.61,299.43,294.1,0.0,0.0
19600905,48.8954,2.39172,290.34,299.88,293.58,0.0,0.0
19600906,48.8954,2.39172,288.33,300.49,293.52,0.0,0.0
19600907,48.8954,2.39172,288.31,300.74,293.57,0.0,0.0
19600908,48.8954,2.39172,286.45,296.78,292.6,0.0,0.0
19600909,48.8954,2.39172,286.51,296.59,291.89,0.0,0.0
19600910,48.8954,2.39172,286.0,296.38,291.75,0.0,0.0
19600911,48.8954,2.39172,287.01,296.59,292.32,0.0,0.0
19600912,48.8954,2.39172,287.45,296.33,291.24,0.0,0.0
19600913,48.8954,2.39172,285.2,296.83,290.89,0.0,0.0
19600914,48.8954,2.39172,286.33,297.8,291.4,0.0,0.0
19600915,48.8954,2.39172,284.92,299.41,291.66,0.0,0.0
19600916,48.8954,2.39172,286.61,300.71,293.11,0.0,0.0
19600917,48.8954,2.39172,288.48,303.61,295.97,0.0,0.0
19600918,48.8954,2.39172,292.4,301.89,297.11,4.12e-05,0.0
19600919,48.8954,2.39172,290.11,294.42,292.41,1.63e-05,0.0
19600920,48.8954,2.39172,287.5,290.89,289.09,0.0002492,0.0
19600921,48.8954,2.39172,286.87,291.26,288.67,0.0002348,0.0
19600922,48.8954,2.39172,286.04,293.54,289.77,1.15e-05,0.0
19600923,48.8954,2.39172,288.07,292.83,290.79,6.59e-05,0.0
19600924,48.8954,2.39172,287.44,291.66,289.99,2.47e-05,0.0
19600925,48.8954,2.39172,285.0,293.02,288.92,0.0002857,0.0
19600926,48.8954,2.39172,285.11,292.4,289.31,5.2e-05,0.0
19600927,48.8954,2.39172,284.52,290.04,288.44,2.64e-05,0.0
19600928,48.8954,2.39172,284.53,291.04,286.88,0.0,0.0
19600929,48.8954,2.39172,283.17,291.41,286.84,0.0,0.0
19600930,48.8954,2.39172,285.9,289.35,287.87,2.41e-05,0.0
19601001,48.8954,2.39172,286.33,288.72,287.74,2e-05,0.0
19601002,48.8954,2.39172,285.2,291.85,288.84,0.0,0.0
19601003,48.8954,2.39172,282.27,291.7,287.5,0.0,0.0
19601004,48.8954,2.39172,285.46,293.97,291.14,1.27e-05,0.0
19601005,48.8954,2.39172,286.48,290.4,288.62,0.0,0.0
19601006,48.8954,2.39172,288.11,291.38,290.27,0.0001319,0.0
19601007,48.8954,2.39172,287.98,290.43,289.05,0.0001636,0.0
19601008,48.8954,2.39172,287.24,289.74,288.27,4.5e-06,0.0
19601009,48.8954,2.39172,285.71,289.95,287.88,1.2e-06,0.0
19601010,48.8954,2.39172,284.85,288.72,287.16,5.8e-06,0.0
19601011,48.8954,2.39172,287.57,292.58,289.94,1.4e-06,0.0
19601012,48.8954,2.39172,288.99,292.9,291.38,1.15e-05,0.0
19601013,48.8954,2.39172,286.18,290.6,288.37,5.08e-05,0.0
19601014,48.8954,2.39172,287.6,291.95,289.84,1.2e-05,0.0
19601015,48.8954,2.39172,287.86,294.13,291.53,0.0,0.0
19601016,48.8954,2.39172,289.13,298.71,293.83,0.0,0.0
19601017,48.8954,2.39172,289.34,291.4,290.37,0.0,0.0
19601018,48.8954,2.39172,286.21,293.24,289.97,0.0,0.0
19601019,48.8954,2.39172,286.51,291.79,288.92,8.88e-05,0.0
19601020,48.8954,2.39172,286.67,288.75,287.52,3e-06,0.0
19601021,48.8954,2.39172,284.64,292.5,288.49,0.0,0.0
19601022,48.8954,2.39172,285.51,293.82,289.2,0.0,0.0
19601023,48.8954,2.39172,285.09,292.77,289.28,0.0,0.0
19601024,48.8954,2.39172,284.77,292.71,288.51,0.0,0.0
19601025,48.8954,2.39172,284.04,291.51,287.11,0.0,0.0
19601026,48.8954,2.39172,281.27,290.24,285.39,0.0,0.0
19601027,48.8954,2.39172,284.25,291.23,286.82,1.3e-06,0.0
19601028,48.8954,2.39172,283.14,290.39,287.07,6.7e-06,0.0
19601029,48.8954,2.39172,283.94,289.01,286.09,2.17e-05,0.0
19601030,48.8954,2.39172,286.28,293.49,289.65,0.0,0.0
19601031,48.8954,2.39172,289.4,290.83,290.02,3.1e-05,0.0
19601101,48.8954,2.39172,288.96,294.49,291.14,0.0,0.0
19601102,48.8954,2.39172,290.0,291.03,290.39,3.44e-05,0.0
19601103,48.8954,2.39172,286.54,289.23,287.73,0.0001278,0.0
19601104,48.8954,2.39172,285.96,288.11,286.87,1.62e-05,0.0
19601105,48.8954,2.39172,286.42,287.96,287.29,3.4e-06,0.0
19601106,48.8954,2.39172,284.7,289.63,287.26,0.0,0.0
19601107,48.8954,2.39172,282.93,285.74,284.23,0.0,0.0
19601108,48.8954,2.39172,281.25,286.1,284.05,0.0,0.0
19601109,48.8954,2.39172,278.06,283.65,280.64,0.0,0.0
19601110,48.8954,2.39172,277.24,281.23,278.9,1.6e-06,0.0
19601111,48.8954,2.39172,274.5,282.39,277.3,3.7e-06,0.0
19601112,48.8954,2.39172,273.08,282.12,277.05,0.0,0.0
19601113,48.8954,2.39172,274.46,280.19,278.03,0.0,0.0
19601114,48.8954,2.39172,273.14,278.1,275.88,2.5e-06,0.0
19601115,48.8954,2.39172,273.34,277.42,275.41,1.27e-05,0.0
19601116,48.8954,2.39172,271.15,274.42,273.44,0.0,0.0
